 Source Port, Destination Port,Flow Bytes/s, Flow Duration, SYN Flag Count,Total Length of Fwd Packets, Protocol, Label
14414,21017,150000,160,0,12,6,Syn
62269,45191,260869.5652,46,0,12,6,Syn
6915,24111,250000,48,0,12,6,Syn
5880,38886,237623.7624,101,0,12,6,Syn
16881,40363,224299.0654,107,0,12,6,Syn
9019,9019,1.447828845,33153090,0,36,6,Syn
60963,23714,235294.1176,102,0,12,6,Syn
45624,46956,4000000,3,0,12,6,Syn
14354,40331,188976.378,127,0,12,6,Syn
43360,23670,12000000,1,0,12,6,Syn
5968,42719,12000000,1,0,12,6,Syn
32902,32902,1.577240473,30432899,0,36,6,Syn
62996,13143,230769.2308,104,0,12,6,Syn
27294,40930,12000000,1,0,12,6,Syn
32621,62493,255319.1489,47,0,12,6,Syn
21562,26607,240000,100,0,12,6,Syn
46508,18827,12000000,1,0,12,6,Syn
7328,45477,12000000,1,0,12,6,Syn
48550,36780,244897.9592,49,0,12,6,Syn
10072,41602,214285.7143,112,0,12,6,Syn
35857,64777,500000,48,0,12,6,Syn
44387,5294,6000000,2,0,12,6,Syn
41693,50278,218181.8182,110,0,12,6,Syn
41830,63647,436363.6364,55,0,12,6,Syn
21668,29659,226415.0943,106,0,12,6,Syn
16174,16174,0.97278027,24671553,0,24,6,Syn
39844,24390,186046.5116,129,0,12,6,Syn
30922,64234,12000000,1,0,12,6,Syn
52425,43709,240000,50,0,12,6,Syn
13679,48012,214285.7143,112,0,12,6,Syn
48729,54656,12000000,1,0,12,6,Syn
13192,36031,12000000,1,0,12,6,Syn
51275,9748,12000000,1,0,12,6,Syn
64580,63010,228571.4286,105,0,12,6,Syn
9540,6740,12000000,1,0,12,6,Syn
56769,56769,1.167838771,41101564,0,48,6,Syn
17269,31321,228571.4286,105,0,12,6,Syn
11445,31720,12000000,1,0,12,6,Syn
31006,28732,12000000,1,0,12,6,Syn
64447,64447,0.933633663,64265035,0,48,6,Syn
32008,10889,12000000,1,0,12,6,Syn
30065,3208,201680.6723,119,0,12,6,Syn
63535,55414,12000000,1,0,12,6,Syn
31626,31626,0.960916591,62440383,0,60,6,Syn
62746,25943,12000000,1,0,12,6,Syn
33088,23031,226415.0943,106,0,12,6,Syn
13227,13227,1.02810094,35016017,0,36,6,Syn
8707,63174,12000000,1,0,12,6,Syn
5438,8559,12000000,1,0,12,6,Syn
55983,12112,240000,50,0,12,6,Syn
23532,23532,1.782878206,47114828,0,60,6,Syn
26394,64625,452830.1887,53,0,12,6,Syn
7110,55567,6000000,2,0,12,6,Syn
57822,63459,12000000,1,0,12,6,Syn
44834,49315,12000000,1,0,12,6,Syn
47877,50063,126315.7895,95,0,12,6,Syn
45539,13120,240000,100,0,12,6,Syn
23853,27053,6000000,2,0,12,6,Syn
58448,6047,240000,100,0,12,6,Syn
36750,5723,252000000,3,0,756,17,Syn
21466,20268,224299.0654,107,0,12,6,Syn
781,4,12000000,1,0,12,6,Syn
39446,39446,1.383301886,60724272,0,60,6,Syn
8778,10492,214285.7143,112,0,12,6,Syn
8082,52962,12000000,1,0,12,6,Syn
31294,33545,12000000,1,0,12,6,Syn
16385,16050,12000000,1,0,12,6,Syn
55326,37150,230769.2308,104,0,12,6,Syn
39321,39321,2.935884634,61310311,0,108,6,Syn
62369,62369,2.017931609,59466832,0,96,6,Syn
13832,29100,12000000,1,0,12,6,Syn
24389,30963,12000000,1,0,12,6,Syn
33851,33851,0.85949311,55846870,0,48,6,Syn
22597,17253,461538.4615,52,0,12,6,Syn
28635,28635,2.405243362,34923701,0,48,6,Syn
19706,60634,12000000,1,0,12,6,Syn
59324,20438,233009.7087,103,0,12,6,Syn
52599,5681,489795.9184,49,0,12,6,Syn
44600,59256,12000000,1,0,12,6,Syn
62872,42294,12000000,1,0,12,6,Syn
34218,55772,244897.9592,49,0,12,6,Syn
49539,58739,12000000,1,0,12,6,Syn
51949,38002,237623.7624,101,0,12,6,Syn
6316,43579,12000000,1,0,12,6,Syn
39009,39009,1.938206269,61912915,0,72,6,Syn
30229,60766,12000000,1,0,12,6,Syn
14446,50647,12000000,1,0,12,6,Syn
52332,52183,12000000,1,0,12,6,Syn
61421,39842,470588.2353,51,0,12,6,Syn
47321,28379,237623.7624,101,0,12,6,Syn
28927,25648,192000,125,0,12,6,Syn
21286,25375,244897.9592,49,0,12,6,Syn
16071,37060,214285.7143,112,0,12,6,Syn
23205,41081,152866.242,157,0,12,6,Syn
62192,59493,12000000,1,0,12,6,Syn
11856,33490,6000000,2,0,12,6,Syn
65391,65391,2.04101519,64673698,0,84,6,Syn
51268,55544,226415.0943,106,0,12,6,Syn
47651,38228,201680.6723,119,0,12,6,Syn
61750,48942,222222.2222,108,0,12,6,Syn
60165,42296,212389.3805,113,0,12,6,Syn
39304,55592,230769.2308,104,0,12,6,Syn
21394,39251,12000000,1,0,12,6,Syn
8968,17636,444444.4444,54,0,12,6,Syn
48097,48097,1.438462399,33368964,0,48,6,Syn
22668,37325,461538.4615,52,0,12,6,Syn
19557,35630,12000000,1,0,12,6,Syn
64089,60904,237623.7624,101,0,12,6,Syn
6902,44218,198347.1074,121,0,12,6,Syn
63763,63381,235294.1176,102,0,12,6,Syn
34918,10562,224299.0654,107,0,12,6,Syn
32471,25645,12000000,1,0,12,6,Syn
30056,64427,12000000,1,0,12,6,Syn
63920,11930,250000,48,0,12,6,Syn
29653,46139,12000000,1,0,12,6,Syn
42542,28376,12000000,1,0,12,6,Syn
32156,12005,12000000,1,0,12,6,Syn
12382,41162,27.5052088,872562,0,24,6,Syn
62203,40586,233009.7087,103,0,12,6,Syn
9569,21956,7.185340468,3340134,0,24,6,Syn
61770,26463,233009.7087,103,0,12,6,Syn
54763,17858,250000,48,0,12,6,Syn
6384,56825,255319.1489,47,0,12,6,Syn
21399,45008,461538.4615,52,0,12,6,Syn
40310,42869,12000000,1,0,12,6,Syn
41364,25396,12000000,1,0,12,6,Syn
56540,28840,12000000,1,0,12,6,Syn
38931,15893,250000,48,0,12,6,Syn
53350,25895,200000,120,0,12,6,Syn
46624,42620,12000000,1,0,12,6,Syn
34395,63884,210526.3158,114,0,12,6,Syn
926,563,12000000,1,0,12,6,Syn
1017,1000,12000000,1,0,12,6,Syn
61168,61168,1.646973637,58288729,0,60,6,Syn
50487,13686,12000000,1,0,12,6,Syn
47515,24129,235294.1176,102,0,12,6,Syn
13661,3035,162162.1622,148,0,12,6,Syn
20301,17616,19.48210082,1231900,0,24,6,Syn
39792,47085,12000000,1,0,12,6,Syn
36347,15277,6000000,2,0,12,6,Syn
55637,63089,172661.8705,139,0,12,6,Syn
36820,53789,255319.1489,47,0,12,6,Syn
32453,33941,212389.3805,113,0,12,6,Syn
50035,50035,2.027705212,35508120,0,60,6,Syn
15586,25557,12000000,1,0,12,6,Syn
63799,63799,1.132076326,52999960,0,48,6,Syn
45875,47739,6000000,2,0,12,6,Syn
38590,65254,452830.1887,53,0,12,6,Syn
52162,52162,1.067632452,56199116,0,60,6,Syn
54100,18139,12000000,1,0,12,6,Syn
61499,30778,226415.0943,106,0,12,6,Syn
61596,1912,235294.1176,102,0,12,6,Syn
63901,45804,6000000,2,0,12,6,Syn
849,338,1.099171866,65503860,0,60,6,Syn
41412,26243,12000000,1,0,12,6,Syn
28308,1218,235294.1176,102,0,12,6,Syn
9249,23553,12000000,1,0,12,6,Syn
62417,50924,12000000,1,0,12,6,Syn
52313,52083,461538.4615,52,0,12,6,Syn
54266,18365,12000000,1,0,12,6,Syn
30012,53687,12000000,1,0,12,6,Syn
58352,3740,279069.7674,86,0,12,6,Syn
48798,48798,1.029535073,34967240,0,36,6,Syn
58599,15713,6000000,2,0,12,6,Syn
32673,49659,242424.2424,99,0,12,6,Syn
25040,9478,461538.4615,52,0,12,6,Syn
788,41,260869.5652,46,0,12,6,Syn
15183,57874,12000000,1,0,12,6,Syn
35458,27730,12000000,1,0,12,6,Syn
59924,31815,12000000,1,0,12,6,Syn
52438,7975,12000000,1,0,12,6,Syn
64071,44815,255319.1489,47,0,12,6,Syn
47682,47170,12000000,1,0,12,6,Syn
65431,35109,214285.7143,112,0,12,6,Syn
59345,8372,12000000,1,0,12,6,Syn
31641,19792,12000000,1,0,12,6,Syn
61247,52292,208695.6522,115,0,12,6,Syn
17082,17082,0.764481282,62787672,0,48,6,Syn
37029,62676,237623.7624,101,0,12,6,Syn
12926,21496,12000000,1,0,12,6,Syn
36150,54472,166666.6667,144,0,12,6,Syn
20328,20480,380952.381,63,0,12,6,Syn
13334,37189,240000,100,0,12,6,Syn
63533,7715,436363.6364,55,0,12,6,Syn
57841,51443,240000,50,0,12,6,Syn
62277,1861,1.857137481,38769343,0,48,6,Syn
9975,9975,1.514065256,47554093,0,48,6,Syn
5839,12531,216216.2162,111,0,12,6,Syn
63324,22239,222222.2222,108,0,12,6,Syn
60469,58043,224299.0654,107,0,12,6,Syn
24504,20145,12000000,1,0,12,6,Syn
11903,16944,230769.2308,104,0,12,6,Syn
54574,4425,218181.8182,110,0,12,6,Syn
61808,23478,436363.6364,55,0,12,6,Syn
26751,30550,333333.3333,72,0,12,6,Syn
15191,6035,12000000,1,0,12,6,Syn
22304,24014,12000000,1,0,12,6,Syn
62844,35880,338028.169,71,0,12,6,Syn
59419,35087,12000000,1,0,12,6,Syn
17038,50298,12000000,1,0,12,6,Syn
25973,27555,12000000,1,0,12,6,Syn
25381,36981,218181.8182,110,0,12,6,Syn
29407,6207,12000000,1,0,12,6,Syn
58607,2876,12000000,1,0,12,6,Syn
10966,50432,12000000,1,0,12,6,Syn
44382,17917,255319.1489,47,0,12,6,Syn
55997,1969,12000000,1,0,12,6,Syn
6173,42411,12000000,1,0,12,6,Syn
60007,44530,237623.7624,101,0,12,6,Syn
14234,26881,12000000,1,0,12,6,Syn
16080,29976,6000000,2,0,12,6,Syn
54469,54469,2.239399244,64302960,0,84,6,Syn
45394,23235,12000000,1,0,12,6,Syn
51966,1617,220183.4862,109,0,12,6,Syn
64026,46810,12000000,1,0,12,6,Syn
36507,25365,12000000,1,0,12,6,Syn
63442,25550,12000000,1,0,12,6,Syn
62978,57587,233009.7087,103,0,12,6,Syn
65441,34312,452830.1887,53,0,12,6,Syn
62374,59274,12000000,1,0,12,6,Syn
58745,11150,413793.1034,58,0,12,6,Syn
33657,33657,2.036844722,58914653,0,84,6,Syn
29695,60241,452830.1887,53,0,12,6,Syn
42665,49201,6000000,2,0,12,6,Syn
60888,12136,406779.661,59,0,12,6,Syn
27037,27037,1.691787802,49651617,0,60,6,Syn
31165,21774,6000000,2,0,12,6,Syn
24628,54869,186046.5116,129,0,12,6,Syn
59115,40233,12000000,1,0,12,6,Syn
61829,58219,177777.7778,135,0,12,6,Syn
32501,32501,1.704595441,63358142,0,84,6,Syn
42407,42407,1.731610009,55439735,0,60,6,Syn
39722,18489,12000000,1,0,12,6,Syn
16534,27922,235294.1176,102,0,12,6,Syn
50578,50578,2.155500268,55671531,0,72,6,Syn
65401,58583,216216.2162,111,0,12,6,Syn
54237,26180,12000000,1,0,12,6,Syn
11401,15209,235294.1176,102,0,12,6,Syn
6367,16102,216216.2162,111,0,12,6,Syn
34869,28372,242424.2424,99,0,12,6,Syn
11789,25413,12000000,1,0,12,6,Syn
46653,46653,0.959860577,37505447,0,36,6,Syn
37876,18414,8.300882072,2891259,0,24,6,Syn
40497,16162,12000000,1,0,12,6,Syn
62136,55760,203389.8305,118,0,12,6,Syn
49832,34610,12000000,1,0,12,6,Syn
17541,17541,1.818533086,46191076,0,60,6,Syn
65140,4724,2.400570736,19995245,0,24,6,Syn
18601,22358,489795.9184,49,0,12,6,Syn
6987,61511,470588.2353,51,0,12,6,Syn
55165,9410,12000000,1,0,12,6,Syn
50387,31637,12000000,1,0,12,6,Syn
617,209,266666.6667,90,0,12,6,Syn
27518,42548,12000000,1,0,12,6,Syn
11791,19870,184615.3846,130,0,12,6,Syn
62522,39218,12000000,1,0,12,6,Syn
63696,65329,12000000,1,0,12,6,Syn
8342,8342,1.372861447,69926940,0,72,6,Syn
61133,39354,266666.6667,45,0,12,6,Syn
9268,36648,201680.6723,119,0,12,6,Syn
32407,22619,307692.3077,78,0,12,6,Syn
43398,43398,0.744137337,64504222,0,48,6,Syn
30350,8303,12000000,1,0,12,6,Syn
45887,59994,12000000,1,0,12,6,Syn
57153,10936,12000000,1,0,12,6,Syn
62164,44614,244897.9592,49,0,12,6,Syn
45681,31578,375000,64,0,12,6,Syn
54617,13466,237623.7624,101,0,12,6,Syn
10017,23812,12000000,1,0,12,6,Syn
6676,43759,12000000,1,0,12,6,Syn
34219,34219,1.282991457,56118846,0,60,6,Syn
43113,32596,342857.1429,70,0,12,6,Syn
61571,27910,12000000,1,0,12,6,Syn
660,666,12000000,1,0,12,6,Syn
56922,61942,240000,50,0,12,6,Syn
52511,28459,12000000,1,0,12,6,Syn
62281,9142,12000000,1,0,12,6,Syn
59897,1852,240000,50,0,12,6,Syn
45697,18770,436363.6364,55,0,12,6,Syn
23247,59692,12000000,1,0,12,6,Syn
9819,4164,12000000,1,0,12,6,Syn
6742,16042,282352.9412,85,0,12,6,Syn
16465,49344,237623.7624,101,0,12,6,Syn
53140,46910,242424.2424,99,0,12,6,Syn
29644,17891,244897.9592,49,0,12,6,Syn
8550,15556,230769.2308,104,0,12,6,Syn
16550,19167,226415.0943,106,0,12,6,Syn
62930,4010,208695.6522,115,0,12,6,Syn
40405,4781,12000000,1,0,12,6,Syn
63419,19894,12000000,1,0,12,6,Syn
48144,53587,6000000,2,0,12,6,Syn
12751,33080,230769.2308,104,0,12,6,Syn
9388,20099,237623.7624,101,0,12,6,Syn
51370,35407,12000000,1,0,12,6,Syn
33855,56716,224299.0654,107,0,12,6,Syn
26538,33752,12000000,1,0,12,6,Syn
21630,40241,212389.3805,113,0,12,6,Syn
45187,12340,220183.4862,109,0,12,6,Syn
47706,54242,12000000,1,0,12,6,Syn
7776,61973,216216.2162,111,0,12,6,Syn
48263,27210,12000000,1,0,12,6,Syn
14560,14560,0.974452435,49258433,0,48,6,Syn
53790,21249,375000,64,0,12,6,Syn
21390,21390,0.87768437,54689364,0,48,6,Syn
62285,62496,6000000,2,0,12,6,Syn
6491,46218,206896.5517,116,0,12,6,Syn
33606,14643,176470.5882,136,0,12,6,Syn
53701,58184,12000000,1,0,12,6,Syn
60979,28585,12000000,1,0,12,6,Syn
16908,35406,324324.3243,74,0,12,6,Syn
21376,63869,220183.4862,109,0,12,6,Syn
25504,45772,237623.7624,101,0,12,6,Syn
10223,48716,12000000,1,0,12,6,Syn
32099,30629,12000000,1,0,12,6,Syn
26991,17375,12000000,1,0,12,6,Syn
39833,39833,1.22398999,39216007,0,36,6,Syn
45165,45165,1.538657224,38995040,0,48,6,Syn
10429,10429,1.299404756,36939991,0,36,6,Syn
63194,61718,12000000,1,0,12,6,Syn
65167,24405,12000000,1,0,12,6,Syn
59225,59225,1.882808839,50987651,0,72,6,Syn
31040,31040,2.335071243,30834177,0,48,6,Syn
14902,57824,240000,50,0,12,6,Syn
6697,3805,250000,48,0,12,6,Syn
38172,21752,387096.7742,62,0,12,6,Syn
60562,51021,184615.3846,130,0,12,6,Syn
16126,16126,1.410457863,59555129,0,60,6,Syn
59795,59795,1.995831611,42087719,0,60,6,Syn
39887,55708,250000,48,0,12,6,Syn
61636,39916,12000000,1,0,12,6,Syn
49451,43913,266666.6667,90,0,12,6,Syn
32832,32832,1.235898756,48547666,0,48,6,Syn
6723,62399,17.53023783,1369063,0,24,6,Syn
61005,7790,240000,100,0,12,6,Syn
60936,19101,12000000,1,0,12,6,Syn
22814,37978,244897.9592,49,0,12,6,Syn
16781,36247,12000000,1,0,12,6,Syn
30434,25596,222222.2222,108,0,12,6,Syn
39488,34560,250000,96,0,12,6,Syn
20455,7045,12000000,1,0,12,6,Syn
45353,5543,12000000,1,0,12,6,Syn
27852,59459,12000000,1,0,12,6,Syn
13329,23604,184615.3846,130,0,12,6,Syn
605,867,12000000,1,0,12,6,Syn
50690,65079,235294.1176,102,0,12,6,Syn
63326,43161,237623.7624,101,0,12,6,Syn
9688,19177,12000000,1,0,12,6,Syn
61778,3287,216216.2162,111,0,12,6,Syn
58224,51306,192000,125,0,12,6,Syn
32427,61549,6000000,2,0,12,6,Syn
21258,21258,1.61201145,52108811,0,60,6,Syn
22950,36931,12000000,1,0,12,6,Syn
34047,52553,12000000,1,0,12,6,Syn
28473,2611,235294.1176,102,0,12,6,Syn
65518,65518,2.420488223,29746065,0,48,6,Syn
35541,10788,631578.9474,38,0,12,6,Syn
40961,51695,250000,48,0,12,6,Syn
7122,7122,1.677731187,28610066,0,36,6,Syn
57920,64577,226415.0943,106,0,12,6,Syn
64106,49745,12000000,1,0,12,6,Syn
37145,58080,12000000,1,0,12,6,Syn
27185,36068,12000000,1,0,12,6,Syn
58446,58446,1.081338557,55486785,0,60,6,Syn
43421,53362,208695.6522,115,0,12,6,Syn
32588,24245,240000,50,0,12,6,Syn
25960,19623,12000000,1,0,12,6,Syn
61748,1332,1.894076521,44348789,0,60,6,Syn
61978,28747,12000000,1,0,12,6,Syn
39931,39931,2.097828992,51481794,0,72,6,Syn
39074,46308,216216.2162,111,0,12,6,Syn
49167,63677,216216.2162,111,0,12,6,Syn
42050,63876,222222.2222,108,0,12,6,Syn
46132,46132,1.728738244,55531831,0,72,6,Syn
37746,33693,12000000,1,0,12,6,Syn
42331,33428,208695.6522,115,0,12,6,Syn
63382,15118,244897.9592,49,0,12,6,Syn
31739,62965,12000000,1,0,12,6,Syn
62423,3674,235294.1176,102,0,12,6,Syn
42654,62922,12000000,1,0,12,6,Syn
64304,39195,244897.9592,49,0,12,6,Syn
62465,61935,12000000,1,0,12,6,Syn
55713,39474,235294.1176,102,0,12,6,Syn
62091,50132,226415.0943,106,0,12,6,Syn
57601,11664,235294.1176,51,0,12,6,Syn
19402,12079,12000000,1,0,12,6,Syn
45651,1620,12000000,1,0,12,6,Syn
50856,61809,250000,48,0,12,6,Syn
19624,48965,160000,150,0,12,6,Syn
23830,37234,159.2800542,150678,0,24,6,Syn
43053,48904,12000000,1,0,12,6,Syn
60760,36057,258064.5161,93,0,12,6,Syn
39278,42124,303797.4684,79,0,12,6,Syn
9018,40041,242424.2424,99,0,12,6,Syn
63875,29224,6000000,2,0,12,6,Syn
54146,25266,224299.0654,107,0,12,6,Syn
49801,36122,307692.3077,78,0,12,6,Syn
65103,6078,240000,50,0,12,6,Syn
7501,7501,1.140563285,52605586,0,48,6,Syn
56964,20272,237623.7624,101,0,12,6,Syn
20925,54314,12000000,1,0,12,6,Syn
48564,2654,12000000,1,0,12,6,Syn
39891,33837,3000000,4,0,12,6,Syn
44524,45655,12000000,1,0,12,6,Syn
35048,34878,6000000,2,0,12,6,Syn
57808,25720,198347.1074,121,0,12,6,Syn
7888,43703,205128.2051,117,0,12,6,Syn
8683,59125,12000000,1,0,12,6,Syn
35056,6292,4000000,3,0,12,6,Syn
9396,9396,1.664276765,36051696,0,48,6,Syn
9901,5805,244897.9592,49,0,12,6,Syn
19136,42054,228571.4286,105,0,12,6,Syn
46856,10855,12000000,1,0,12,6,Syn
32029,58867,252631.5789,95,0,12,6,Syn
20824,22080,205128.2051,117,0,12,6,Syn
19810,22604,6000000,2,0,12,6,Syn
58133,49167,216216.2162,111,0,12,6,Syn
41617,29406,212389.3805,113,0,12,6,Syn
58282,63328,230769.2308,104,0,12,6,Syn
57343,42108,12000000,1,0,12,6,Syn
46751,6040,220183.4862,109,0,12,6,Syn
7105,28296,12000000,1,0,12,6,Syn
60737,10771,12000000,1,0,12,6,Syn
60722,18071,12000000,1,0,12,6,Syn
38218,20646,452830.1887,53,0,12,6,Syn
37669,51819,242424.2424,99,0,12,6,Syn
60122,27933,244897.9592,49,0,12,6,Syn
63803,43764,12000000,1,0,12,6,Syn
64112,3136,12000000,1,0,12,6,Syn
24254,6121,12000000,1,0,12,6,Syn
53095,20839,218181.8182,110,0,12,6,Syn
62791,4199,12000000,1,0,12,6,Syn
62388,56523,12000000,1,0,12,6,Syn
12116,45239,12000000,1,0,12,6,Syn
38331,41456,247422.6804,97,0,12,6,Syn
63983,45448,12000000,1,0,12,6,Syn
16384,39046,12000000,1,0,12,6,Syn
45913,12170,12000000,1,0,12,6,Syn
6660,34709,250000,48,0,12,6,Syn
61255,35144,250000,48,0,12,6,Syn
62059,11439,12000000,1,0,12,6,Syn
62517,32679,230769.2308,104,0,12,6,Syn
22247,26584,444444.4444,54,0,12,6,Syn
24464,24216,6000000,2,0,12,6,Syn
63560,52261,214285.7143,112,0,12,6,Syn
12835,54048,6000000,2,0,12,6,Syn
32018,32018,0.836825204,57359649,0,48,6,Syn
46266,35255,156862.7451,153,0,12,6,Syn
50914,50914,3.443163176,45307176,0,84,6,Syn
29575,41330,12000000,1,0,12,6,Syn
63819,35952,242424.2424,99,0,12,6,Syn
50993,9584,12000000,1,0,12,6,Syn
5981,41577,12000000,1,0,12,6,Syn
24579,36060,222222.2222,108,0,12,6,Syn
40769,4071,338028.169,71,0,12,6,Syn
27808,43053,12000000,1,0,12,6,Syn
25294,54721,480000,50,0,12,6,Syn
19540,39048,183206.1069,131,0,12,6,Syn
25911,36568,12000000,1,0,12,6,Syn
46475,64085,6000000,2,0,12,6,Syn
14457,14457,2.179749599,66062634,0,96,6,Syn
34821,59438,12000000,1,0,12,6,Syn
24802,9701,240000,50,0,12,6,Syn
23512,26784,12000000,1,0,12,6,Syn
61945,61945,2.328967048,30914993,0,48,6,Syn
16986,54184,6000000,2,0,12,6,Syn
7812,52547,12000000,1,0,12,6,Syn
19596,38223,212389.3805,113,0,12,6,Syn
29349,55886,12000000,1,0,12,6,Syn
42857,42857,1.514791274,47531301,0,48,6,Syn
38136,24676,247422.6804,97,0,12,6,Syn
63566,23492,233009.7087,103,0,12,6,Syn
52492,42612,12000000,1,0,12,6,Syn
11057,51103,266666.6667,45,0,12,6,Syn
62401,42849,12000000,1,0,12,6,Syn
59554,42818,342857.1429,70,0,12,6,Syn
56949,22533,12000000,1,0,12,6,Syn
58896,26037,250000,48,0,12,6,Syn
7679,53757,235294.1176,102,0,12,6,Syn
55746,57628,6000000,2,0,12,6,Syn
8737,26934,444444.4444,54,0,12,6,Syn
19433,6079,208695.6522,115,0,12,6,Syn
25498,11655,12000000,1,0,12,6,Syn
6042,63448,12000000,1,0,12,6,Syn
63680,18310,260869.5652,46,0,12,6,Syn
38947,54537,240000,100,0,12,6,Syn
40979,50076,255319.1489,47,0,12,6,Syn
16347,45766,452830.1887,53,0,12,6,Syn
49351,57055,208695.6522,115,0,12,6,Syn
35492,34251,12000000,1,0,12,6,Syn
24934,7447,260869.5652,46,0,12,6,Syn
58549,10241,470588.2353,51,0,12,6,Syn
62640,23160,12000000,1,0,12,6,Syn
60427,47164,12000000,1,0,12,6,Syn
39834,2276,250000,48,0,12,6,Syn
63001,33474,12000000,1,0,12,6,Syn
23141,32879,195121.9512,123,0,12,6,Syn
35716,42688,10.89671818,2202498,0,24,6,Syn
62312,19832,218181.8182,110,0,12,6,Syn
57950,57950,1.449077835,74530158,0,72,6,Syn
25862,49051,228571.4286,105,0,12,6,Syn
42702,13723,12000000,1,0,12,6,Syn
6553,48232,12000000,1,0,12,6,Syn
54197,46730,214285.7143,112,0,12,6,Syn
15067,27848,12000000,1,0,12,6,Syn
64184,5902,224299.0654,107,0,12,6,Syn
29912,58306,12000000,1,0,12,6,Syn
46135,50740,242424.2424,99,0,12,6,Syn
39722,4073,12000000,1,0,12,6,Syn
33464,57866,12000000,1,0,12,6,Syn
40204,6027,12000000,1,0,12,6,Syn
19286,30330,6000000,2,0,12,6,Syn
31392,29035,12000000,1,0,12,6,Syn
13548,12435,6000000,2,0,12,6,Syn
35235,34141,128342.246,187,0,12,6,Syn
65098,33082,12000000,1,0,12,6,Syn
33271,39103,12000000,1,0,12,6,Syn
54497,26013,12000000,1,0,12,6,Syn
50051,10046,315789.4737,76,0,12,6,Syn
23133,65522,12000000,1,0,12,6,Syn
558,412,12000000,1,0,12,6,Syn
16217,37968,12000000,1,0,12,6,Syn
10046,10046,2.197551317,49145610,0,72,6,Syn
27541,27541,1.558740027,38492628,0,48,6,Syn
12663,26093,247422.6804,97,0,12,6,Syn
44150,44150,1.090823197,66005197,0,60,6,Syn
24504,22769,235294.1176,102,0,12,6,Syn
22060,35683,12000000,1,0,12,6,Syn
65192,32481,260869.5652,46,0,12,6,Syn
7520,9469,12000000,1,0,12,6,Syn
44354,4442,12000000,1,0,12,6,Syn
58637,54473,230769.2308,104,0,12,6,Syn
27730,30819,12000000,1,0,12,6,Syn
35646,35646,1.077752418,55671413,0,48,6,Syn
53068,53068,2.110956259,34107765,0,48,6,Syn
35101,62009,210526.3158,114,0,12,6,Syn
58799,58799,0.742940188,32304081,0,24,6,Syn
17551,26979,12000000,1,0,12,6,Syn
41431,46644,212389.3805,113,0,12,6,Syn
29547,48920,12000000,1,0,12,6,Syn
49289,6713,303797.4684,79,0,12,6,Syn
46651,32325,12000000,1,0,12,6,Syn
19862,31624,12000000,1,0,12,6,Syn
14242,56514,250000,48,0,12,6,Syn
682,171,1.859155034,70999996,0,84,6,Syn
563,227,247422.6804,97,0,12,6,Syn
50939,48497,12000000,1,0,12,6,Syn
62734,13763,12000000,1,0,12,6,Syn
857,262,230769.2308,52,0,12,6,Syn
14641,65242,12000000,1,0,12,6,Syn
35576,54253,12000000,1,0,12,6,Syn
12116,2227,12000000,1,0,12,6,Syn
7240,38940,12000000,1,0,12,6,Syn
12328,34299,244897.9592,49,0,12,6,Syn
59632,54415,235294.1176,102,0,12,6,Syn
41323,50039,247422.6804,97,0,12,6,Syn
30826,38780,12000000,1,0,12,6,Syn
10817,40869,470588.2353,51,0,12,6,Syn
38061,20960,12000000,1,0,12,6,Syn
13032,13032,1.987192599,36232019,0,48,6,Syn
31608,20885,12000000,1,0,12,6,Syn
64225,20270,12000000,1,0,12,6,Syn
29488,53547,12000000,1,0,12,6,Syn
15497,50965,12000000,1,0,12,6,Syn
27370,64643,12000000,1,0,12,6,Syn
35863,33218,375000,64,0,12,6,Syn
64939,64556,244897.9592,49,0,12,6,Syn
11103,49022,347826.087,69,0,12,6,Syn
60633,14276,12000000,1,0,12,6,Syn
38957,35353,187500,128,0,12,6,Syn
50428,2109,6000000,2,0,12,6,Syn
65458,9221,218181.8182,110,0,12,6,Syn
9777,41525,244897.9592,49,0,12,6,Syn
15047,39733,352941.1765,68,0,12,6,Syn
20934,43019,12000000,1,0,12,6,Syn
56162,11792,206896.5517,116,0,12,6,Syn
40089,23270,12000000,1,0,12,6,Syn
32558,13419,230769.2308,104,0,12,6,Syn
35253,7295,12000000,1,0,12,6,Syn
20293,7046,12000000,1,0,12,6,Syn
51925,28784,300000,80,0,12,6,Syn
58069,58069,1.864695808,51482928,0,72,6,Syn
17503,60855,12000000,1,0,12,6,Syn
27745,33240,12000000,1,0,12,6,Syn
19899,49257,12000000,1,0,12,6,Syn
62206,58085,222222.2222,108,0,12,6,Syn
8754,19750,212389.3805,113,0,12,6,Syn
22349,27041,250000,96,0,12,6,Syn
33508,33999,12000000,1,0,12,6,Syn
30444,39681,452830.1887,53,0,12,6,Syn
51571,4161,12000000,1,0,12,6,Syn
30163,22525,461538.4615,52,0,12,6,Syn
35349,19255,12000000,1,0,12,6,Syn
13315,57509,12000000,1,0,12,6,Syn
7165,58837,212389.3805,113,0,12,6,Syn
5217,58598,12000000,1,0,12,6,Syn
24171,63475,203389.8305,118,0,12,6,Syn
14865,14705,12000000,1,0,12,6,Syn
38874,63771,12000000,1,0,12,6,Syn
12451,61165,12000000,1,0,12,6,Syn
34839,39405,14.64300357,1639008,0,24,6,Syn
46377,48654,12000000,1,0,12,6,Syn
47075,46347,216216.2162,111,0,12,6,Syn
